1029	997
1031	992
1033	989
1035	987
1037	987
1039	973
1041	980
1043	980
1045	977
1047	976
1049	973
1051	970
1053	966
1055	967
1057	962
1059	961
1061	960
1063	957
1065	956
1067	951
1069	950
1071	949
1073	946
1075	944
1077	944
1079	940
1081	938
1083	935
1085	932
1087	931
1089	929
1091	927
1093	924
1095	924
1097	920
1099	920
1101	916
1103	914
1105	912
1107	909
1109	907
1111	905
1113	905
1115	891
1117	900
1119	899
1121	896
1123	894
1125	892
1127	889
1129	887
1131	886
1133	882
1135	881
1137	878
1139	877
1141	874
1143	874
1145	873
1147	869
1149	868
1151	864
1153	865
1155	861
1157	858
1159	857
1161	856
1163	855
1165	851
1167	850
1169	846
1171	846
1173	843
1175	842
1177	840
1179	837
1181	836
1183	833
1185	833
1187	832
1189	828
1191	827
1193	825
1195	823
1197	820
1199	818
1201	817
1203	816
1205	813
1207	811
1209	811
1211	812
1213	806
1215	803
1217	803
1219	800
1221	798
1223	796
1225	795
1227	793
1229	791
1231	789
1233	788
1235	785
1237	784
1239	782
1241	779
1243	779
1245	775
1247	775
1249	774
1251	772
1253	771
1255	767
1257	765
1259	764
1261	763
1263	760
1265	759
1267	758
1269	755
1271	753
1273	752
1275	750
1277	746
1279	746
1281	746
1283	743
1285	741
1287	740
1289	739
1291	736
1293	735
1295	731
1297	731
1299	729
1301	728
1303	727
1305	725
1307	723
1309	720
1311	720
1313	717
1315	716
1317	713
1319	709
1321	712
1323	710
1325	706
1327	697
1329	705
1331	704
1333	700
1335	700
1337	697
1339	697
1341	695
1343	694
1345	692
1347	691
1349	688
1351	688
1353	687
1355	685
1357	681
1359	682
1361	677
1363	676
1365	677
1367	673
1369	672
1371	670
1373	671
1375	670
1377	672
1379	666
1381	663
1383	661
1385	661
1387	659
1389	658
1391	656
1393	654
1395	652
1397	650
1399	650
1401	647
1403	642
1405	645
1407	645
1409	641
1411	642
1413	640
1415	638
1417	636
1419	634
1421	634
1423	633
1425	630
1427	629
1429	627
1431	626
1433	626
1435	622
1437	623
1439	621
1441	618
1443	617
1445	616
1447	614
1449	612
1451	613
1453	606
1455	611
1457	607
1459	605
1461	606
1463	602
1465	602
1467	600
1469	598
1471	596
1473	595
1475	596
1477	593
1479	593
1481	589
1483	588
1485	589
1487	590
1489	585
1491	584
1493	580
1495	581
1497	578
1499	578
1501	576
1503	575
1505	573
1507	570
1509	570
1511	569
1513	569
1515	568
1517	564
1519	570
1521	562
1523	561
1525	561
1527	560
1529	558
1531	556
1533	554
1535	555
1537	552
1539	552
1541	549
1543	549
1545	547
1547	547
1549	545
1551	544
1553	542
1555	541
1557	539
1559	538
1561	534
1563	536
1565	536
1567	535
1569	533
1571	530
1573	530
1575	528
1577	526
1579	526
1581	528
1583	523
1585	522
1587	522
1589	518
1591	518
1593	517
1595	516
1597	514
1599	514
1601	513
1603	512
1605	509
1607	508
1609	512
1611	505
1613	505
1615	503
1617	503
1619	502
1621	500
1623	499
1625	496
1627	496
1629	496
1631	490
1633	493
1635	490
1637	491
1639	490
1641	488
1643	487
1645	485
1647	484
1649	483
1651	483
1653	480
1655	481
1657	480
1659	475
1661	477
1663	475
1665	475
1667	473
1669	472
1671	472
1673	474
1675	470
1677	469
1679	467
1681	466
1683	464
1685	463
1687	463
1689	459
1691	457
1693	459
1695	457
1697	456
1699	455
1701	453
1703	453
1705	453
1707	451
1709	444
1711	448
1713	449
1715	446
1717	445
1719	445
1721	444
1723	443
1725	441
1727	441
1729	440
1731	438
1733	438
1735	437
1737	435
1739	434
1741	433
1743	433
1745	430
1747	430
1749	429
1751	429
1753	426
1755	425
1757	423
1759	424
1761	421
1763	422
1765	420
1767	419
1769	418
1771	416
1773	416
1775	414
1777	416
1779	414
1781	412
1783	411
1785	412
1787	409
1789	409
1791	408
1793	407
1795	405
1797	405
1799	404
1801	402
1803	401
1805	401
1807	400
1809	399
1811	400
1813	398
1815	394
1817	395
1819	394
1821	392
1823	391
1825	391
1827	387
1829	389
1831	387
1833	388
1835	385
1837	384
1839	384
1841	381
1843	383
1845	381
1847	382
1849	381
1851	380
1853	378
1855	378
1857	375
1859	375
1861	373
1863	373
1865	373
1867	371
1869	371
1871	371
1873	370
1875	366
1877	365
1879	365
1881	365
1883	363
1885	363
1887	363
1889	362
1891	361
1893	361
1895	361
1897	359
1899	357
1901	356
1903	355
1905	354
1907	354
1909	352
1911	352
1913	351
1915	350
1917	349
1919	348
1921	347
1923	347
1925	345
1927	344
1929	344
1931	343
1933	341
1935	342
1937	341
1939	337
1941	340
1943	338
1945	337
1947	337
1949	335
1951	336
1953	333
1955	332
1957	333
1959	332
1961	326
1963	330
1965	330
1967	327
1969	327
1971	328
1973	324
1975	324
1977	325
1979	322
1981	328
1983	322
1985	321
1987	321
1989	317
1991	320
1993	318
1995	316
1997	317
1999	314
2001	315
2003	313
2005	313
2007	312
2009	311
2011	306
2013	309
2015	308
2017	308
2019	308
2021	307
2023	306
2025	302
2027	309
2029	304
2031	304
2033	302
2035	304
2037	299
2039	299
2041	301
2043	298
2045	299
2047	296
2049	296
2051	296
2053	294
2055	294
2057	289
2059	292
2061	291
2063	292
2065	289
2067	292
2069	284
2071	288
2073	288
2075	285
2077	288
2079	285
2081	284
2083	285
2085	283
2087	281
2089	282
2091	281
2093	281
2095	279
2097	279
2099	277
2101	277
2103	276
2105	276
2107	275
2109	274
2111	273
2113	272
2115	272
2117	272
2119	269
2121	270
2123	268
2125	268
2127	267
2129	267
2131	266
2133	267
2135	266
2137	264
2139	262
2141	265
2143	261
2145	260
2147	262
2149	261
2151	259
2153	250
2155	262
2157	263
2159	258
2161	256
2163	262
2165	254
2167	253
2169	254
2171	251
2173	252
2175	250
2177	250
2179	251
2181	248
2183	250
2185	247
2187	248
2189	246
2191	247
2193	246
2195	245
2197	243
2199	242
2201	243
2203	253
2205	240
2207	240
2209	240
2211	241
2213	240
2215	238
2217	238
2219	239
2221	234
2223	237
2225	235
2227	235
2229	235
2231	234
2233	230
2235	232
2237	236
2239	233
2241	231
2243	231
2245	227
2247	229
2249	228
2251	227
2253	226
2255	226
2257	227
2259	224
2261	225
2263	224
2265	226
2267	222
2269	223
2271	224
2273	222
2275	220
2277	219
2279	216
2281	218
2283	223
2285	216
2287	217
2289	217
2291	217
2293	215
2295	213
2297	214
2299	212
2301	214
2303	212
2305	212
2307	212
2309	211
2311	209
2313	209
2315	209
2317	207
2319	208
2321	203
2323	218
2325	206
2327	206
2329	205
2331	203
2333	204
2335	201
2337	203
2339	200
2341	201
2343	201
2345	200
2347	202
2349	200
2351	198
2353	200
2355	199
2357	198
2359	199
2361	196
2363	200
2365	195
2367	194
2369	193
2371	195
2373	194
2375	193
2377	193
2379	190
2381	190
2383	190
2385	190
2387	190
2389	188
2391	187
2393	189
2395	186
2397	188
2399	186
2401	185
2403	185
2405	182
2407	183
2409	181
2411	183
2413	183
2415	183
2417	181
2419	181
2421	181
2423	181
2425	179
2427	179
2429	179
2431	179
2433	178
2435	178
2437	178
2439	176
2441	176
2443	176
2445	174
2447	177
2449	176
2451	175
2453	173
2455	174
2457	172
2459	172
2461	172
2463	170
2465	170
2467	171
2469	171
2471	169
2473	167
2475	169
2477	167
2479	166
2481	166
2483	166
2485	166
2487	165
2489	162
2491	162
2493	164
2495	165
2497	163
2499	162
2501	162
2503	162
2505	162
2507	160
2509	155
2511	157
2513	158
2515	158
2517	158
2519	156
2521	157
2523	156
2525	155
2527	156
2529	153
2531	155
2533	154
2535	154
2537	155
2539	152
2541	151
2543	153
2545	152
2547	149
2549	151
2551	148
2553	150
2555	148
2557	149
2559	148
2561	147
2563	149
2565	147
2567	147
2569	148
2571	148
2573	145
2575	147
2577	144
2579	144
2581	144
2583	144
2585	144
2587	143
2589	142
2591	141
2593	142
2595	141
2597	140
2599	139
2601	142
2603	138
2605	139
2607	138
2609	137
2611	137
2613	136
2615	145
2617	135
2619	136
2621	134
2623	136
2625	137
2627	134
2629	133
2631	133
2633	134
2635	132
2637	134
2639	132
2641	132
2643	132
2645	131
2647	130
2649	130
2651	130
2653	129
2655	125
2657	130
2659	132
2661	129
2663	127
2665	128
2667	126
2669	127
2671	127
2673	125
2675	123
2677	124
2679	124
2681	124
2683	123
2685	126
2687	122
2689	123
2691	124
2693	121
2695	122
2697	121
2699	122
2701	119
2703	119
2705	120
2707	120
2709	117
2711	118
2713	118
2715	118
2717	116
2719	118
2721	116
2723	115
2725	117
2727	116
2729	114
2731	115
2733	115
2735	114
2737	114
2739	113
2741	97
2743	117
2745	113
2747	112
2749	112
2751	110
2753	112
2755	110
2757	110
2759	110
2761	110
2763	109
2765	108
2767	107
2769	108
2771	117
2773	108
2775	106
2777	107
2779	105
2781	106
2783	106
2785	105
2787	106
2789	106
2791	114
2793	104
2795	102
2797	102
2799	103
2801	103
2803	102
2805	101
2807	101
2809	102
2811	100
2813	100
2815	99
2817	100
2819	100
2821	100
2823	98
2825	95
2827	97
2829	98
2831	96
2833	96
2835	96
2837	97
2839	95
2841	96
2843	98
2845	94
2847	95
2849	95
2851	94
2853	93
2855	93
2857	93
2859	93
2861	92
2863	91
2865	92
2867	93
2869	85
2871	83
2873	90
2875	91
2877	91
2879	90
2881	88
2883	89
2885	90
2887	88
2889	89
2891	88
2893	87
2895	87
2897	88
2899	87
2901	87
2903	86
2905	86
2907	86
2909	86
2911	85
2913	86
2915	84
2917	85
2919	83
2921	84
2923	83
2925	85
2927	83
2929	82
2931	81
2933	81
2935	81
2937	82
2939	81
2941	80
2943	80
2945	81
2947	80
2949	80
2951	78
2953	85
2955	81
2957	78
2959	77
2961	77
2963	77
2965	77
2967	75
2969	76
2971	77
2973	76
2975	76
2977	75
2979	76
2981	74
2983	74
2985	74
2987	75
2989	75
2991	74
2993	71
2995	73
2997	73
2999	72
3001	71
3003	70
3005	69
3007	72
3009	75
3011	71
3013	70
3015	70
3017	71
3019	69
3021	70
3023	69
3025	70
3027	68
3029	68
3031	68
3033	69
3035	67
3037	67
3039	68
3041	62
3043	68
3045	66
3047	67
3049	66
3051	65
3053	66
3055	67
3057	65
3059	65
3061	65
3063	65
3065	64
3067	63
3069	64
3071	63
3073	64
3075	64
3077	63
3079	62
3081	61
3083	57
3085	60
3087	60
3089	59
3091	60
3093	59
3095	59
3097	60
3099	59
3101	60
3103	59
3105	59
3107	58
3109	59
3111	61
3113	57
3115	58
3117	56
3119	57
3121	56
3123	61
3125	57
3127	57
3129	55
3131	56
3133	56
3135	55
3137	65
3139	45
3141	55
3143	50
3145	53
3147	54
3149	54
3151	52
3153	53
3155	54
3157	53
3159	53
3161	51
3163	49
3165	54
3167	48
3169	55
3171	53
3173	53
3175	50
3177	51
3179	51
3181	50
3183	49
3185	49
3187	50
3189	51
3191	48
3193	49
3195	47
3197	48
3199	49
3201	49
3203	47
3205	48
3207	50
3209	48
3211	46
3213	47
3215	45
3217	45
3219	46
3221	46
3223	45
3225	44
3227	46
3229	45
3231	44
3233	45
3235	43
3237	45
3239	42
3241	43
3243	44
3245	44
3247	42
3249	41
3251	40
3253	43
3255	42
3257	41
3259	41
3261	41
3263	41
3265	41
3267	40
3269	39
3271	42
3273	39
3275	41
3277	38
3279	39
3281	40
3283	38
3285	39
3287	39
3289	39
3291	40
3293	38
3295	38
3297	38
3299	36
3301	38
3303	37
3305	37
3307	36
3309	37
3311	36
3313	37
3315	38
3317	35
3319	36
3321	36
3323	35
3325	35
3327	36
3329	36
3331	35
3333	35
3335	34
3337	34
3339	33
3341	33
3343	34
3345	34
3347	32
3349	32
3351	29
3353	34
3355	32
3357	32
3359	32
3361	33
3363	32
3365	31
3367	31
3369	30
3371	32
3373	30
3375	31
3377	31
3379	31
3381	29
3383	30
3385	29
3387	28
3389	28
3391	29
3393	27
3395	28
3397	28
3399	28
3401	28
3403	27
3405	29
3407	29
3409	28
3411	26
3413	27
3415	27
3417	26
3419	24
3421	25
3423	27
3425	26
3427	27
3429	26
3431	24
3433	21
3435	25
3437	25
3439	24
3441	24
3443	24
3445	23
3447	23
3449	24
3451	23
3453	23
3455	21
3457	23
3459	22
3461	23
3463	23
3465	24
3467	22
3469	23
3471	22
3473	23
3475	21
3477	20
3479	21
3481	22
3483	22
3485	21
3487	21
3489	21
3491	19
3493	20
3495	20
3497	19
3499	19
3501	17
3503	19
3505	19
3507	18
3509	19
3511	18
3513	19
3515	20
3517	18
3519	20
3521	18
3523	18
3525	19
3527	19
3529	16
3531	17
3533	18
3535	16
3537	17
3539	17
3541	16
3543	16
3545	16
3547	16
3549	15
3551	17
3553	14
3555	16
3557	16
3559	16
3561	15
3563	16
3565	16
3567	13
3569	13
3571	14
3573	19
3575	12
3577	13
3579	15
3581	14
3583	14
3585	13
3587	13
3589	13
3591	14
3593	13
3595	12
3597	13
3599	12
3601	14
3603	12
3605	12
3607	12
3609	11
3611	12
3613	12
3615	11
3617	9
3619	10
3621	10
3623	12
3625	10
3627	11
3629	9
3631	10
3633	9
3635	8
3637	6
3639	9
3641	11
3643	9
3645	9
3647	8
3649	10
3651	9
3653	8
3655	13
3657	8
3659	9
3661	8
3663	6
3665	8
3667	8
3669	8
3671	6
3673	6
3675	7
3677	6
3679	6
3681	6
3683	8
3685	6
3687	6
3689	5
3691	6
3693	6
3695	4
3697	4
3699	5
3701	6
3703	4
3705	4
3707	3
3709	4
3711	4
3713	3
3715	5
3717	4
3719	5
3721	4
3723	3
3725	2
3727	4
3729	2
3731	2
3733	3
3735	5
3737	3
3739	2
3741	4
3743	4
3745	2
3747	2
3749	2
3751	2
3753	2
3755	3
3757	2
3759	2
3761	0
3763	1
3765	1
3767	0
3769	0
3771	2
3773	0
3775	1
3777	0
3779	0
3781	0
3783	0
3785	3
3787	0
3789	0
3791	0
3793	0
3795	0
3797	0
3799	0
3801	0
3803	0
3805	0
3807	0
3809	0
3811	0
3813	0
3815	0
3817	0
3819	0
3821	0
3823	0
3825	0
3827	0
3829	0
3831	0
3833	0
3835	0
3837	2
3839	0
3841	0
3843	0
3845	0
3847	0
3849	0
3851	0
3853	0
3855	0
3857	0
3859	0
3861	0
3863	0
3865	0
3867	0
3869	0
3871	0
3873	0
3875	0
3877	0
3879	0
3881	0
3883	0
3885	0
3887	0
3889	0
3891	0
3893	0
3895	0
3897	0
3899	0
3901	0
3903	0
3905	0
3907	0
3909	0
3911	0
3913	0
3915	0
3917	0
3919	0
3921	0
3923	0
3925	0
3927	0
3929	0
3931	0
3933	0
3935	0
3937	0
3939	0
3941	0
3943	0
3945	0
3947	0
3949	0
3951	0
3953	0
3955	0
3957	0
3959	0
3961	0
3963	0
3965	0
3967	0
3969	0
3971	0
3973	0
3975	0
3977	0
3979	0
3981	0
3983	0
3985	0
3987	0
3989	0
3991	0
3993	0
3995	0
3997	0
3999	0
4001	0
4003	0
4005	0
4007	0
4009	0
4011	0
4013	0
4015	0
4017	0
4019	0
4021	0
4023	0
4025	0
4027	0
4029	0
4031	0
4033	0
4035	0
4037	0
4039	0
4041	0
4043	0
4045	0
4047	0
4049	0
4051	0
4053	0
4055	0
4057	0
4059	0
4061	0
4063	0
4065	0
4067	0
4069	0
4071	0
4073	0
4075	0
4077	0
4079	0
4081	0
4083	0
4085	0
4087	0
4089	0
4091	0
4093	0
4095	0
4097	0
4099	0
4101	0
4103	0
4105	0
4107	0
4109	0
4111	0
4113	0
4115	0
4117	0
4119	0
4121	0
4123	0
4125	0
4127	0
4129	0
4131	0
4133	0
4135	0
4137	0
4139	0
4141	0
4143	0
4145	0
4147	0
4149	0
4151	0
4153	0
4155	0
4157	0
4159	0
4161	0
4163	0
4165	0
4167	0
4169	0
4171	0
4173	0
4175	0
4177	0
4179	0
4181	0
4183	0
4185	0
4187	0
4189	0
4191	0
4193	0
4195	0
4197	0
4199	0
4201	0
4203	0
4205	0
4207	0
4209	0
4211	0
4213	0
4215	0
4217	0
4219	0
4221	0
4223	0
4225	0
4227	0
4229	0
4231	0
4233	0
4235	0
4237	0
4239	0
4241	0
4243	0
4245	0
4247	0
4249	0
4251	0
4253	0
4255	0
4257	0
4259	0
4261	0
4263	0
4265	0
4267	0
4269	0
4271	0
4273	0
4275	0
4277	0
4279	0
4281	0
4283	0
4285	0
4287	0
4289	0
4291	0
4293	0
4295	0
4297	0
4299	0
4301	0
4303	0
4305	0
4307	0
4309	0
4311	0
4313	0
4315	0
4317	0
4319	0
4321	0
4323	0
4325	0
4327	0
4329	0
4331	0
4333	0
4335	0
4337	0
4339	0
4341	0
4343	0
4345	0
4347	0
4349	0
4351	0
4353	0
4355	0
4357	0
4359	0
4361	0
4363	0
4365	0
4367	0
4369	0
4371	0
4373	0
4375	0
4377	0
4379	0
4381	0
4383	0
4385	0
4387	0
4389	0
4391	0
4393	0
4395	0
4397	0
4399	0
4401	0
4403	0
4405	0
4407	0
4409	0
4411	0
4413	0
4415	0
4417	0
4419	0
4421	0
4423	0
4425	0
4427	0
4429	0
4431	0
4433	0
4435	0
4437	0
4439	0
4441	0
4443	0
4445	0
4447	0
4449	0
4451	0
4453	0
4455	0
4457	0
4459	0
4461	0
4463	0
4465	0
4467	0
4469	0
4471	0
4473	0
4475	0
4477	0
4479	0
4481	0
4483	0
4485	0
4487	0
4489	0
4491	0
4493	0
4495	0
4497	0
4499	0
4501	0
4503	0
4505	0
4507	0
4509	0
4511	0
4513	0
4515	0
4517	0
4519	0
4521	0
4523	0
4525	0
4527	0
4529	0
4531	0
4533	0
4535	0
4537	0
4539	0
4541	0
4543	0
4545	0
4547	0
4549	0
4551	0
4553	0
4555	0
4557	0
4559	0
4561	0
4563	0
4565	0
4567	0
4569	0
4571	0
4573	0
4575	0
4577	0
4579	0
4581	0
4583	0
4585	0
4587	0
4589	0
4591	0
4593	0
4595	0
4597	0
4599	0
4601	0
4603	0
4605	0
4607	0
4609	0
4611	0
4613	0
4615	0
4617	0
4619	0
4621	0
4623	0
4625	0
4627	0
4629	0
4631	0
4633	0
4635	0
4637	0
4639	0
4641	0
4643	0
4645	0
4647	0
4649	0
4651	0
4653	0
4655	0
4657	0
4659	0
4661	0
4663	0
4665	0
4667	0
4669	0
4671	0
4673	0
4675	0
4677	0
4679	0
4681	0
4683	0
4685	0
4687	0
4689	0
4691	0
4693	0
4695	0
4697	0
4699	0
4701	0
4703	0
4705	0
4707	0
4709	0
4711	0
4713	0
4715	0
4717	0
4719	0
4721	0
4723	0
4725	0
4727	0
4729	0
4731	0
4733	0
4735	0
4737	0
4739	0
4741	0
4743	0
4745	0
4747	0
4749	0
4751	0
4753	0
4755	0
4757	0
4759	0
4761	0
4763	0
4765	0
4767	0
4769	0
4771	0
4773	0
4775	0
4777	0
4779	0
4781	0
4783	0
4785	0
4787	0
4789	0
4791	0
4793	0
4795	0
4797	0
4799	0
4801	0
4803	0
4805	0
4807	0
4809	0
4811	0
4813	0
4815	0
4817	0
4819	0
4821	0
4823	0
4825	0
4827	0
4829	0
4831	0
4833	0
4835	0
4837	0
4839	0
4841	0
4843	0
4845	0
4847	0
4849	0
4851	0
4853	0
4855	0
4857	0
4859	0
4861	0
4863	0
4865	0
4867	0
4869	0
4871	0
4873	0
4875	0
4877	0
4879	0
4881	0
4883	0
4885	0
4887	0
4889	0
4891	0
4893	0
4895	0
4897	0
4899	0
4901	0
4903	0
4905	0
4907	0
4909	0
4911	0
4913	0
4915	0
4917	0
4919	0
4921	0
4923	0
4925	0
4927	0
4929	0
4931	0
4933	0
4935	0
4937	0
4939	0
4941	0
4943	0
4945	0
4947	0
4949	0
4951	0
4953	0
4955	0
4957	0
4959	0
4961	0
4963	0
4965	0
4967	0
4969	0
4971	0
4973	0
4975	0
4977	0
4979	0
4981	0
4983	0
4985	0
4987	0
4989	0
4991	0
4993	0
4995	0
4997	0
4999	0
5001	0
5003	0
5005	0
5007	0
5009	0
5011	0
5013	0
5015	0
5017	0
5019	0
5021	0
5023	0
5025	0
5027	0
5029	0
5031	0
5033	0
5035	0
5037	0
5039	0
5041	0
5043	0
5045	0
5047	0
5049	0
5051	0
5053	0
5055	0
5057	0
5059	0
5061	0
5063	0
5065	0
5067	0
5069	0
5071	0
5073	0
5075	0
5077	0
5079	0
5081	0
5083	0
5085	0
5087	0
5089	0
5091	0
5093	0
5095	0
5097	0
5099	0
5101	0
5103	0
5105	0
5107	0
5109	0
5111	0
5113	0
5115	0
5117	0
5119	0
5121	0
5123	0
5125	0
5127	0
5129	0
5131	0
5133	0
5135	0
5137	0
5139	0
5141	0
5143	0
5145	0
5147	0
5149	0
5151	0
5153	0
5155	0
5157	0
5159	0
5161	0
5163	0
5165	0
5167	0
5169	0
5171	0
5173	0
5175	0
5177	0
5179	0
5181	0
5183	0
5185	0
5187	0
5189	0
5191	0
5193	0
5195	0
5197	0
5199	0
5201	0
5203	0
5205	0
5207	0
5209	0
5211	0
5213	0
5215	0
5217	0
5219	0
5221	0
5223	0
5225	0
5227	0
5229	0
5231	0
5233	0
5235	0
5237	0
5239	0
5241	0
5243	0
5245	0
5247	0
5249	0
5251	0
5253	0
5255	0
5257	0
5259	0
5261	0
5263	0
5265	0
5267	0
5269	0
5271	0
5273	0
5275	0
5277	0
5279	0
5281	0
5283	0
5285	0
5287	0
5289	0
5291	0
5293	0
5295	0
5297	0
5299	0
5301	0
5303	0
5305	0
5307	0
5309	0
5311	0
5313	0
5315	0
5317	0
5319	0
5321	0
5323	0
5325	0
5327	0
5329	0
5331	0
5333	0
5335	0
5337	0
5339	0
5341	0
5343	0
5345	0
5347	0
5349	0
5351	0
5353	0
5355	0
5357	0
5359	0
5361	0
5363	0
5365	0
5367	0
5369	0
5371	0
5373	0
5375	0
5377	0
5379	0
5381	0
5383	0
5385	0
5387	0
5389	0
5391	0
5393	0
5395	0
5397	0
5399	0
5401	0
5403	0
5405	0
5407	0
5409	0
5411	0
5413	0
5415	0
5417	0
5419	0
5421	0
5423	0
5425	0
5427	0
5429	0
5431	0
5433	0
5435	0
5437	0
5439	0
5441	0
5443	0
5445	0
5447	0
5449	0
5451	0
5453	0
5455	0
5457	0
5459	0
5461	0
5463	0
5465	0
5467	0
5469	0
5471	0
5473	0
5475	0
5477	0
5479	0
5481	0
5483	0
5485	0
5487	0
5489	0
5491	0
5493	0
5495	0
5497	0
5499	0
5501	0
5503	0
5505	0
5507	0
5509	0
5511	0
5513	0
5515	0
5517	0
5519	0
5521	0
5523	0
5525	0
5527	0
5529	0
5531	0
5533	0
5535	0
5537	0
5539	0
5541	0
5543	0
5545	0
5547	0
5549	0
5551	0
5553	0
5555	0
5557	0
5559	0
5561	0
5563	0
5565	0
5567	0
5569	0
5571	0
5573	0
5575	0
5577	0
5579	0
5581	0
5583	0
5585	0
5587	0
5589	0
5591	0
5593	0
5595	0
5597	0
5599	0
5601	0
5603	0
